label,potential_home_1,potential_home_2,overall_rating_home_3,overall_rating_home_4,overall_rating_home_5,ball_control_home_5,overall_rating_home_6,potential_home_6,overall_rating_home_7,overall_rating_home_8,overall_rating_home_9,positioning_home_10,overall_rating_home_11,overall_rating_away_1,overall_rating_away_2,overall_rating_away_3,potential_away_3,overall_rating_away_4,marking_away_4,standing_tackle_away_4,overall_rating_away_5,overall_rating_away_6,overall_rating_away_7,overall_rating_away_8,overall_rating_away_9,positioning_away_10,overall_rating_away_11,potential_away_11
0,76.0,70.0,72.0,74.0,72.0,69.0,76.0,76.0,71.0,77.0,78.0,77.0,77.0,76.0,70.0,72.0,72.0,72.0,71.0,76.0,71.0,74.0,73.0,73.0,69.0,60.0,73.0,81.0
2,69.0,78.0,69.0,76.0,69.0,69.0,77.0,83.0,76.0,79.0,73.0,78.0,71.0,76.0,70.0,72.0,72.0,72.0,71.0,76.0,71.0,74.0,71.0,73.0,79.0,60.0,73.0,81.0
1,85.0,81.0,82.0,78.0,78.0,75.0,76.0,85.0,80.0,80.0,77.0,76.0,82.0,76.0,70.0,72.0,72.0,72.0,71.0,76.0,71.0,74.0,73.0,73.0,79.0,60.0,73.0,81.0
2,76.0,75.0,74.0,76.0,73.0,66.0,58.0,72.0,74.0,75.0,73.0,74.0,76.0,76.0,72.0,71.0,71.0,72.0,71.0,76.0,71.0,74.0,71.0,73.0,79.0,60.0,69.0,69.0
1,79.0,83.0,77.0,63.0,82.0,76.0,80.0,83.0,76.0,77.0,80.0,74.0,77.0,76.0,72.0,71.0,71.0,72.0,71.0,76.0,71.0,74.0,73.0,73.0,71.0,60.0,75.0,81.0
1,90.0,75.0,83.0,79.0,67.0,65.0,80.0,80.0,83.0,76.0,85.0,80.0,69.0,73.0,72.0,71.0,71.0,72.0,71.0,76.0,71.0,74.0,73.0,71.0,71.0,77.0,69.0,75.0
2,76.0,80.0,61.0,73.0,76.0,80.0,76.0,78.0,76.0,80.0,76.0,52.0,71.0,69.80392156862746,70.0,71.0,73.0,74.0,75.0,72.0,69.53333333333333,72.0,68.0,76.0,72.0,78.0,61.0,78.0
2,75.0,58.0,57.0,68.0,71.0,68.0,70.0,84.0,72.0,66.0,73.0,68.0,69.0,74.70588235294117,70.0,70.03225806451613,76.51612903225806,71.0,75.0,70.0,74.0,71.5,72.0,68.0,76.0,47.0,76.0,78.0
0,76.0,74.0,72.0,71.0,75.0,75.0,74.0,81.0,66.0,73.0,75.0,73.0,74.0,74.70588235294117,70.0,70.03225806451613,76.51612903225806,71.0,75.0,70.0,70.53333333333333,72.0,68.0,76.0,72.0,78.0,61.0,78.0
0,81.0,75.0,78.0,76.0,76.0,64.0,76.0,82.0,72.0,74.0,78.0,80.0,72.0,74.70588235294117,67.0,71.0,73.0,74.0,75.0,72.0,70.53333333333333,72.0,68.0,67.0,76.0,78.0,75.0,79.0
1,88.0,87.0,76.0,77.0,67.0,58.0,76.0,76.0,77.0,83.0,78.0,81.0,79.0,74.70588235294117,70.0,70.03225806451613,76.51612903225806,67.0,74.0,73.0,71.0,74.0,69.21212121212122,72.0,68.0,81.0,72.0,76.0
1,84.0,77.0,63.0,71.0,72.0,53.0,69.0,74.0,72.0,59.0,68.0,66.0,70.0,74.70588235294117,70.0,67.0,76.0,74.0,75.0,72.0,70.53333333333333,72.0,76.0,76.0,61.0,60.0,75.0,79.0
1,76.0,75.0,74.0,69.0,66.0,57.0,69.0,76.0,71.0,69.0,73.0,76.0,75.0,74.70588235294117,70.0,67.0,76.0,72.0,48.0,77.0,68.0,67.0,76.0,72.0,76.0,54.0,75.0,79.0
1,88.0,75.0,70.0,75.0,77.0,74.0,79.0,89.0,80.0,73.0,81.0,80.0,77.0,74.70588235294117,67.0,71.0,73.0,61.0,64.0,63.0,74.0,68.0,67.0,66.0,76.0,57.0,75.0,79.0
1,67.0,76.0,63.0,73.0,67.0,66.0,66.0,79.0,66.0,72.0,64.0,71.0,69.0,74.70588235294117,67.0,71.0,73.0,61.0,64.0,63.0,74.0,68.0,67.0,66.0,76.0,57.0,75.0,79.0
0,87.0,68.0,77.0,69.0,72.0,72.0,75.0,84.0,65.0,74.0,73.0,77.0,72.0,74.70588235294117,71.0,61.0,73.0,64.0,56.0,69.0,74.0,71.5,68.0,67.0,76.0,78.0,75.0,79.0
1,82.0,75.0,74.0,76.0,77.0,80.0,68.0,71.0,66.0,69.0,68.0,78.0,79.0,74.70588235294117,67.0,71.0,73.0,64.0,56.0,69.0,74.0,72.0,68.0,76.0,72.0,60.0,75.0,79.0
0,88.0,84.0,75.0,78.0,75.0,72.0,76.0,80.0,73.0,75.0,76.0,73.0,80.0,74.70588235294117,70.0,67.0,76.0,71.0,75.0,70.0,70.53333333333333,72.0,70.0,76.0,72.0,78.0,67.0,72.0
0,80.0,69.0,73.0,77.0,46.0,30.0,70.0,72.0,63.0,71.0,64.0,63.0,73.0,74.70588235294117,70.51515151515152,70.0,75.0,71.0,75.0,70.0,61.0,76.0,67.0,72.0,72.0,78.0,67.0,72.0
1,75.45454545454545,70.0,74.0,75.0,74.0,67.0,63.0,72.0,68.0,77.0,75.0,56.0,74.0,74.70588235294117,70.0,67.0,76.0,71.0,75.0,70.0,61.0,74.0,72.0,76.0,76.0,60.0,75.0,79.0
2,80.0,74.0,76.0,64.0,74.0,75.0,70.28455284552845,75.1219512195122,67.0,71.0,66.0,64.0,74.0,74.70588235294117,70.0,67.0,76.0,71.0,75.0,70.0,74.0,72.0,68.0,76.0,61.0,60.0,75.0,79.0
1,79.0,72.0,69.0,63.0,68.0,63.0,71.0,75.0,71.0,72.0,68.0,57.0,80.0,74.70588235294117,70.0,67.0,76.0,71.0,75.0,70.0,74.0,68.0,76.0,50.0,61.0,60.0,75.0,79.0
1,80.0,82.0,77.0,81.0,72.0,70.0,81.0,83.0,77.0,85.0,62.0,63.0,78.0,74.70588235294117,70.0,67.0,76.0,71.0,75.0,70.0,61.0,74.0,68.0,76.0,50.0,57.0,75.0,79.0
0,75.0,80.0,65.0,70.0,68.0,71.0,76.0,78.0,72.0,64.0,69.0,65.0,74.0,74.70588235294117,70.0,71.0,73.0,70.60606060606061,70.12121212121212,71.12121212121212,74.0,76.0,50.0,72.0,76.0,60.0,75.0,79.0
1,83.0,75.0,74.0,70.0,77.0,74.0,78.0,88.0,81.0,74.0,78.0,75.0,76.0,60.67058823529412,73.0,68.0,83.0,72.0,48.0,77.0,69.0,68.0,77.0,64.0,73.0,78.0,68.0,81.0
1,75.0,78.0,70.0,67.0,73.0,74.0,70.0,74.0,69.0,67.0,76.0,69.0,75.0,60.0,73.0,68.0,83.0,72.0,48.0,77.0,68.0,77.0,64.0,73.0,75.0,66.0,70.0,77.0
1,84.0,85.0,75.0,75.0,77.0,74.0,69.0,78.0,75.0,75.0,71.0,83.0,81.0,60.0,73.0,68.0,83.0,72.0,48.0,77.0,69.0,68.0,65.0,64.0,73.0,66.0,70.0,77.0
1,78.0,67.0,72.0,70.0,71.0,58.0,67.0,86.0,74.0,67.0,74.0,78.0,69.0,60.0,73.0,69.0,74.0,68.0,71.0,72.0,72.0,69.0,65.0,64.0,73.0,66.0,70.0,77.0
1,85.0,83.0,79.0,81.0,78.0,81.0,81.0,85.0,83.0,79.0,79.0,72.0,82.0,60.0,73.0,69.0,74.0,68.0,71.0,72.0,72.0,70.0,65.0,73.0,75.0,66.0,70.0,77.0
1,83.0,78.0,65.0,65.0,67.0,63.0,75.0,79.0,69.0,72.0,77.0,62.0,73.0,60.0,70.0,69.0,74.0,68.0,71.0,72.0,72.0,65.0,65.0,69.0,73.0,78.0,68.0,81.0
1,83.0,88.0,76.0,77.0,68.0,67.0,74.0,82.0,76.0,72.0,71.0,73.0,74.0,60.0,73.0,69.0,74.0,72.0,48.0,77.0,68.0,67.0,65.0,65.0,73.0,78.0,68.0,81.0
1,77.0,72.0,68.0,76.0,74.0,72.0,72.0,78.0,74.0,72.0,60.0,62.0,66.0,52.0,73.0,69.0,74.0,72.0,48.0,77.0,69.0,68.0,67.0,65.0,65.0,66.0,68.0,81.0
1,88.0,78.0,75.0,74.0,75.0,77.0,73.0,81.0,76.0,79.0,70.0,68.0,79.0,60.0,73.0,69.0,74.0,64.0,53.0,56.0,72.0,69.0,61.0,65.0,64.0,78.0,68.0,81.0
1,88.0,81.0,79.0,82.0,75.0,72.0,74.0,77.0,80.0,78.0,76.0,67.0,83.0,60.67058823529412,73.0,69.0,74.0,68.0,71.0,72.0,72.0,64.0,72.0,73.0,75.0,66.0,70.0,77.0
1,79.0,74.0,69.0,70.0,71.0,71.0,68.0,76.0,68.0,64.0,67.0,72.0,67.0,60.0,70.0,69.0,74.0,68.0,71.0,72.0,65.0,65.0,64.0,72.0,73.0,69.0,68.0,81.0
2,70.0,65.0,66.0,58.0,71.0,63.0,67.0,72.0,68.0,58.0,70.0,68.0,60.0,60.0,70.0,73.0,78.0,73.0,76.0,70.0,68.0,67.0,64.0,72.0,75.0,66.0,73.0,66.0
0,77.0,76.0,70.0,67.0,67.0,67.0,69.0,75.0,71.0,70.0,65.0,72.0,58.0,60.0,70.0,73.0,78.0,73.0,76.0,70.0,68.0,72.0,69.0,67.0,73.0,66.0,70.0,77.0
1,72.0,72.0,77.0,74.0,71.77966101694915,65.15254237288136,77.0,81.0,61.0,70.0,64.0,70.0,76.0,60.0,73.0,73.0,73.0,69.0,69.0,70.0,68.0,72.0,69.0,67.0,73.0,66.0,70.0,77.0
1,79.0,75.66666666666667,70.0,77.0,74.0,80.0,69.0,84.0,77.0,74.0,75.0,76.0,62.0,60.0,73.0,69.0,74.0,68.0,71.0,72.0,72.0,69.0,64.0,72.0,68.0,61.0,73.0,66.0
2,79.0,72.0,76.0,68.0,73.0,74.0,72.0,82.0,61.0,71.0,66.0,64.0,70.0,60.0,70.0,73.0,78.0,68.0,71.0,72.0,69.0,68.0,67.0,65.0,72.0,66.0,68.0,81.0
0,83.0,75.0,67.0,72.0,76.0,66.0,74.0,84.0,71.0,73.0,80.0,69.0,76.0,60.0,70.0,73.0,78.0,62.0,66.0,65.0,69.0,72.0,69.0,68.0,67.0,78.0,70.0,77.0
1,74.0,73.0,67.0,73.0,70.0,74.0,61.0,74.0,77.0,69.0,56.0,70.0,73.0,60.0,73.0,73.0,73.0,69.0,69.0,70.0,72.0,69.0,68.0,67.0,68.0,61.0,52.0,76.0
1,92.0,87.0,79.0,77.0,80.0,82.0,78.0,88.0,79.0,83.0,83.0,82.0,80.0,60.0,73.0,62.0,73.0,59.0,57.0,56.0,72.0,69.0,68.0,67.0,65.0,66.0,68.0,81.0
1,82.0,80.0,72.0,76.0,76.0,73.0,77.0,80.0,77.0,77.0,76.0,76.0,73.0,80.0,80.0,80.0,83.0,75.0,78.0,77.0,79.0,85.0,82.0,81.0,83.0,32.0,82.0,86.0
1,81.0,77.0,74.0,75.0,75.0,77.0,74.0,75.0,75.0,76.0,75.0,92.0,78.0,80.0,80.0,75.0,80.0,80.0,84.0,87.0,79.0,85.0,81.0,74.0,81.0,78.0,83.0,86.0
1,84.0,76.0,73.0,76.0,71.0,67.0,72.0,75.0,75.0,73.0,75.0,79.0,77.0,80.0,80.0,84.0,87.0,80.0,84.0,87.0,79.0,85.0,83.0,81.0,81.0,78.0,82.0,86.0
1,84.0,78.0,73.0,77.0,75.0,70.0,81.0,86.0,80.0,74.0,76.0,77.0,86.0,80.0,80.0,80.0,83.0,75.0,78.0,77.0,76.0,85.0,74.0,81.0,81.0,81.0,87.0,92.0
1,78.0,85.0,83.0,86.0,76.0,69.0,80.0,82.0,81.0,78.0,80.0,82.0,87.0,80.0,80.0,84.0,87.0,83.0,88.0,90.0,79.0,85.0,82.0,81.0,81.0,81.0,82.0,86.0
0,77.0,74.0,66.0,67.0,71.0,66.0,71.0,74.0,64.0,63.0,73.0,70.0,75.0,80.0,80.0,83.0,89.0,84.0,88.0,88.0,80.0,81.0,85.0,74.0,82.0,92.0,83.0,86.0
2,73.0,69.0,75.0,68.0,67.0,56.0,69.0,79.0,73.0,74.0,75.0,70.0,74.0,80.0,76.0,84.0,87.0,83.0,88.0,90.0,79.0,81.0,85.0,74.0,82.0,92.0,83.0,86.0
2,82.0,74.82786885245902,72.0,80.0,74.0,64.0,72.0,76.0,73.0,71.0,74.0,75.0,75.0,80.0,80.0,84.0,87.0,83.0,88.0,90.0,79.0,81.0,85.0,74.0,81.0,80.0,87.0,92.0
1,80.0,75.0,76.0,76.0,76.0,64.0,72.0,76.0,71.0,72.0,72.0,69.0,77.0,80.0,76.0,84.0,87.0,83.0,88.0,90.0,79.0,81.0,85.0,74.0,82.0,92.0,83.0,86.0
2,66.0,71.0,66.0,73.0,53.0,42.0,74.0,80.0,72.0,67.0,61.0,70.0,78.0,77.07843137254902,80.0,84.0,87.0,83.0,88.0,90.0,79.0,81.0,85.0,74.0,82.0,78.0,82.0,86.0
2,78.0,87.0,77.0,74.0,80.0,82.0,78.0,83.0,78.0,63.0,75.0,78.0,84.0,80.0,76.0,84.0,87.0,83.0,88.0,90.0,79.0,81.0,85.0,74.0,82.0,81.0,82.0,86.0
1,86.0,82.0,71.0,71.0,76.0,79.0,73.0,78.0,76.0,75.0,73.0,80.0,78.0,80.0,70.0,84.0,87.0,83.0,88.0,90.0,76.0,81.0,85.0,74.0,82.0,92.0,83.0,86.0
0,89.0,88.0,83.0,77.0,68.0,71.0,86.0,88.0,86.0,82.0,82.0,75.0,78.0,80.0,70.0,84.0,87.0,80.0,84.0,87.0,79.0,82.0,85.0,81.0,74.0,81.0,82.0,86.0
0,79.0,80.0,74.0,73.0,74.0,75.0,76.0,81.0,82.0,75.0,74.0,73.0,85.0,80.0,71.0,80.0,83.0,79.0,78.0,84.0,70.0,74.0,82.0,76.0,82.0,78.0,83.0,86.0
1,79.0,85.0,74.0,72.0,72.0,65.0,76.0,82.0,77.0,76.0,78.0,74.0,81.0,80.0,70.0,84.0,87.0,80.0,84.0,87.0,79.0,85.0,82.0,74.0,81.0,80.0,87.0,92.0
1,89.0,82.0,84.0,77.0,75.0,72.0,77.0,84.0,82.0,77.0,77.0,74.0,83.0,77.07843137254902,70.0,76.0,79.0,80.0,84.0,87.0,79.0,85.0,82.0,81.0,74.0,80.0,87.0,92.0
0,80.0,82.0,72.0,73.0,72.0,65.0,75.0,76.0,76.0,74.0,76.0,75.0,73.0,77.07843137254902,76.0,84.0,87.0,80.0,84.0,87.0,76.0,81.0,85.0,74.0,82.0,92.0,83.0,86.0
2,85.0,86.0,77.0,75.0,80.0,79.0,81.0,89.0,87.0,83.0,89.0,77.0,79.0,77.07843137254902,70.0,84.0,87.0,79.0,78.0,84.0,83.0,81.0,74.0,76.0,82.0,81.0,87.0,92.0
1,82.0,82.0,74.0,77.0,75.54545454545455,72.57575757575758,75.0,83.0,76.0,73.0,76.0,84.0,77.0,77.07843137254902,76.0,72.0,80.0,77.0,78.0,79.0,76.0,85.0,80.0,80.0,79.0,72.0,85.0,90.0
2,84.0,71.0,70.0,71.0,71.0,63.0,72.0,75.0,73.0,73.0,71.0,73.0,74.0,73.0,76.0,84.0,87.0,84.0,88.0,90.0,77.0,79.0,85.0,77.0,80.0,84.0,85.0,90.0
0,81.0,80.0,75.0,77.0,76.0,73.0,76.0,82.0,75.0,73.23076923076923,77.0,78.0,82.0,73.0,76.0,84.0,87.0,77.0,78.0,79.0,79.0,80.0,85.0,77.0,80.0,88.0,82.0,86.0
0,85.0,74.0,74.0,74.0,72.0,68.0,73.0,75.0,74.0,74.0,79.0,74.0,73.0,73.0,76.0,77.0,81.0,84.0,88.0,88.0,79.0,79.0,85.0,80.0,77.0,81.0,85.0,90.0
1,74.0,85.0,85.0,81.0,81.0,80.0,77.0,86.0,85.0,82.0,82.0,85.0,84.0,78.0,76.0,84.0,87.0,77.0,78.0,79.0,79.0,80.0,80.0,85.0,79.0,81.0,79.0,86.0
1,85.0,76.0,76.0,76.0,74.0,70.0,78.0,83.0,83.0,78.0,77.0,87.0,77.0,78.0,76.0,84.0,87.0,84.0,88.0,90.0,76.0,85.0,77.0,80.0,79.0,72.0,82.0,86.0
0,90.0,88.0,85.0,84.0,84.0,85.0,80.0,86.0,79.0,81.0,81.0,89.0,86.0,73.0,76.0,84.0,87.0,72.0,74.0,78.0,79.0,79.0,77.0,80.0,85.0,79.0,82.0,86.0
2,86.0,82.0,73.0,70.0,74.0,70.0,68.0,76.0,76.0,72.0,74.0,74.0,78.0,73.0,76.0,84.0,87.0,84.0,88.0,90.0,79.0,80.0,77.0,79.0,79.0,81.0,85.0,90.0
0,82.0,76.0,75.0,73.0,73.0,70.0,74.0,86.0,80.0,76.0,69.0,80.0,86.0,73.0,76.0,77.0,81.0,84.0,88.0,90.0,79.0,85.0,77.0,80.0,79.0,81.0,85.0,90.0
0,87.0,84.0,73.0,72.0,72.0,64.0,77.0,82.0,78.0,75.0,78.0,82.0,77.0,73.0,76.0,77.0,81.0,84.0,88.0,90.0,79.0,85.0,80.0,80.0,79.0,82.0,82.0,86.0
2,92.0,85.0,80.0,86.0,77.0,75.0,80.0,85.0,79.0,76.0,84.0,76.0,83.0,73.0,76.0,77.0,81.0,84.0,88.0,90.0,79.0,80.0,80.0,85.0,79.0,92.0,82.0,86.0
2,89.0,85.0,82.0,76.0,75.0,73.0,81.0,88.0,77.0,78.0,78.0,75.0,84.0,73.0,76.0,84.0,87.0,84.0,88.0,90.0,79.0,85.0,80.0,80.0,79.0,81.0,85.0,90.0
0,83.0,79.0,75.0,72.0,80.0,78.0,78.0,85.0,69.0,73.0,81.0,79.0,83.0,78.0,84.0,84.0,87.0,77.0,78.0,79.0,85.0,80.0,79.0,76.0,79.0,82.0,82.0,86.0
0,81.0,71.0,69.0,72.0,68.0,56.0,67.0,75.0,68.0,71.0,69.0,75.0,71.0,73.0,76.0,84.0,87.0,84.0,88.0,88.0,79.0,80.0,85.0,80.0,79.0,79.0,80.0,84.0
2,88.0,80.0,73.0,68.0,69.0,65.0,67.0,70.0,72.0,58.0,73.0,56.0,73.0,73.0,76.0,84.0,87.0,77.0,78.0,79.0,79.0,85.0,80.0,80.0,79.0,92.0,82.0,86.0
2,78.0,76.0,71.0,72.0,68.0,67.0,75.0,76.0,70.0,68.0,67.0,76.0,74.0,73.0,76.0,77.0,81.0,84.0,88.0,90.0,79.0,80.0,85.0,80.0,85.0,81.0,80.0,84.0
2,83.0,84.0,70.0,74.0,75.0,70.0,72.0,80.0,78.0,77.0,79.0,82.0,80.0,73.0,76.0,84.0,87.0,77.0,78.0,79.0,79.0,80.0,85.0,79.0,85.0,81.0,80.0,84.0
2,75.0,75.0,75.0,66.0,72.0,69.0,73.0,79.0,76.0,76.0,59.0,64.0,76.0,73.0,76.0,84.0,87.0,77.0,78.0,79.0,79.0,80.0,85.0,79.0,79.0,88.0,82.0,86.0
2,72.0,72.0,76.0,66.0,70.0,70.0,73.0,76.0,72.66666666666667,69.0,73.0,78.0,70.0,73.0,76.0,77.0,81.0,84.0,88.0,90.0,76.0,85.0,80.0,80.0,79.0,81.0,85.0,90.0
1,78.0,83.0,72.0,77.0,71.0,63.0,73.0,80.0,74.0,73.0,77.0,82.0,79.0,79.0,77.0,79.0,82.0,82.0,88.0,90.0,71.0,80.0,83.0,78.0,80.0,88.0,82.0,84.0
1,76.0,80.0,67.0,70.0,69.0,64.0,70.0,78.0,70.0,66.0,75.0,77.88888888888889,73.0,79.0,70.0,80.0,84.0,82.0,88.0,90.0,77.0,78.0,80.0,76.0,80.0,86.0,81.0,85.0
1,82.0,80.0,77.0,73.0,79.0,78.0,75.0,78.0,79.0,76.0,82.0,82.0,84.0,75.0,77.0,82.0,86.0,79.0,82.0,81.0,73.0,83.0,80.0,78.0,80.0,88.0,82.0,84.0
0,81.0,82.0,73.0,74.0,73.0,68.0,73.0,78.0,74.0,73.0,73.0,82.0,75.3,75.0,77.0,80.0,84.0,82.0,88.0,90.0,78.0,73.0,80.0,76.0,81.0,88.0,82.0,84.0
2,83.0,82.0,73.0,79.0,76.0,60.0,74.0,80.0,78.0,79.0,82.0,83.0,76.0,79.0,77.0,80.0,84.0,79.0,82.0,81.0,78.0,78.0,80.0,83.0,78.0,86.0,81.0,85.0
0,82.0,85.0,79.0,85.0,74.0,76.0,78.0,84.0,80.0,79.0,80.0,84.0,81.0,79.0,77.0,80.0,84.0,79.0,82.0,81.0,78.0,83.0,73.0,78.0,80.0,82.0,81.0,90.0
1,86.0,81.0,73.0,77.0,77.0,76.0,75.0,77.0,76.0,75.0,82.0,75.0,83.0,79.0,77.0,80.0,84.0,82.0,88.0,90.0,78.0,78.0,83.0,80.0,80.0,88.0,82.0,84.0
0,82.0,78.0,72.0,74.0,74.0,60.0,73.0,82.0,73.0,74.0,74.0,85.0,73.0,79.0,77.0,80.0,84.0,79.0,82.0,81.0,71.0,76.0,83.0,73.0,78.0,70.0,81.0,85.0
2,85.0,86.0,83.0,78.0,77.0,75.0,77.0,85.0,80.0,81.0,80.0,86.0,82.0,75.0,79.0,80.0,84.0,82.0,88.0,90.0,78.0,76.0,83.0,78.0,80.0,70.0,82.0,84.0
1,82.0,78.0,78.0,76.0,77.0,76.0,75.0,80.0,79.0,75.0,77.0,74.0,69.0,79.0,77.0,80.0,84.0,79.0,82.0,81.0,78.0,78.0,73.0,76.0,80.0,86.0,81.0,85.0
2,78.0,76.0,68.0,69.0,66.0,50.0,69.0,76.0,71.0,70.0,76.0,80.0,68.0,75.0,77.0,79.0,82.0,82.0,88.0,90.0,78.0,78.0,83.0,78.0,80.0,88.0,81.0,85.0
1,88.0,88.0,79.0,80.0,82.0,85.0,84.0,87.0,80.0,76.0,86.0,91.0,82.0,79.0,77.0,82.0,86.0,79.0,82.0,81.0,78.0,78.0,83.0,78.0,80.0,82.0,82.0,84.0
1,83.0,80.0,74.0,76.0,78.0,78.0,77.0,86.0,74.0,74.0,74.0,78.0,77.0,79.0,79.0,80.0,84.0,71.0,70.0,75.0,78.0,78.0,76.0,73.0,78.0,86.0,81.0,90.0
2,83.0,80.0,66.0,67.0,69.0,62.0,68.0,75.0,73.0,69.0,71.0,79.0,79.0,75.0,77.0,80.0,84.0,79.0,82.0,81.0,78.0,80.0,83.0,78.0,78.0,82.0,82.0,84.0
2,72.0,82.0,70.0,69.0,66.0,65.0,70.0,75.0,68.0,71.0,70.0,74.0,70.0,75.0,77.0,80.0,84.0,79.0,82.0,81.0,78.0,80.0,83.0,78.0,78.0,82.0,82.0,84.0
0,85.0,80.0,77.0,73.0,73.0,76.0,75.0,80.0,79.0,79.0,75.0,89.0,79.0,75.0,79.0,80.0,84.0,82.0,88.0,90.0,78.0,80.0,83.0,78.0,78.0,76.0,81.0,90.0
2,78.0,78.0,76.0,75.0,78.0,80.0,73.0,78.0,75.0,75.0,74.0,88.0,75.0,75.0,77.0,79.0,82.0,82.0,88.0,90.0,78.0,83.0,80.0,70.0,76.0,82.0,81.0,90.0
2,76.0,82.0,69.0,68.0,68.0,72.0,64.0,75.0,71.0,70.0,76.0,71.0,66.0,75.0,77.0,79.0,82.0,82.0,88.0,90.0,78.0,80.0,83.0,80.0,78.0,82.0,81.0,90.0
1,80.0,74.0,72.0,72.0,71.0,70.0,72.0,78.0,71.0,72.0,78.0,76.0,75.0,75.0,77.0,79.0,82.0,82.0,88.0,90.0,78.0,70.0,73.0,78.0,78.0,88.0,82.0,84.0
0,86.0,84.0,84.0,79.0,77.0,74.0,84.0,84.0,81.0,75.0,87.0,85.0,83.0,84.0,76.0,78.0,79.0,76.0,77.0,81.0,76.0,84.0,76.0,78.0,75.0,78.0,79.0,82.0
2,78.0,76.0,74.0,73.0,73.0,74.0,76.0,85.0,75.0,75.0,73.0,80.0,75.0,73.0,73.0,76.0,80.0,75.0,75.0,77.0,74.0,76.0,84.0,78.0,75.0,78.0,79.0,82.0
1,86.0,81.0,75.0,81.0,78.0,62.0,76.0,79.0,80.0,75.0,84.0,81.0,83.0,84.0,73.0,76.0,80.0,75.0,75.0,77.0,74.0,77.0,84.0,76.0,78.0,77.0,79.0,82.0
1,84.0,76.0,76.0,73.0,73.0,60.0,79.0,81.0,76.0,77.0,74.0,72.0,81.0,84.0,74.0,75.0,75.0,76.0,64.0,72.0,78.0,76.0,76.0,84.0,77.0,77.0,75.0,84.0
2,66.0,74.0,70.0,66.0,65.0,60.0,66.0,66.0,68.0,68.0,67.0,79.0,71.0,84.0,73.0,73.0,73.0,78.0,78.0,79.0,76.0,84.0,77.0,74.0,78.0,85.0,76.0,86.0
1,84.0,84.0,78.0,76.0,76.0,74.0,80.0,83.0,77.0,77.0,78.0,70.0,86.0,84.0,78.0,74.0,80.0,76.0,77.0,81.0,76.0,84.0,77.0,74.0,78.0,85.0,76.0,86.0
1,74.0,78.0,78.0,72.0,74.0,77.0,78.0,82.0,81.0,80.0,75.0,82.0,80.0,84.0,71.0,78.0,78.0,75.0,75.0,77.0,76.0,76.0,84.0,77.0,78.0,77.0,76.0,86.0
2,82.0,80.0,79.0,75.0,80.0,77.0,80.0,82.0,79.0,77.0,84.0,82.0,86.0,84.0,73.0,78.0,78.0,75.0,75.0,77.0,76.0,75.0,84.0,74.0,76.0,78.0,79.0,82.0
2,78.0,73.0,72.0,74.0,70.0,60.0,73.0,81.0,75.0,74.0,76.0,74.0,81.0,84.0,76.0,78.0,78.0,75.0,75.0,77.0,73.0,75.0,84.0,78.0,79.0,78.0,76.0,86.0
1,78.0,79.0,76.0,78.0,74.0,63.0,75.0,75.0,71.0,78.0,80.0,75.0,78.0,84.0,73.0,78.0,78.0,76.0,77.0,81.0,74.0,75.0,77.0,78.0,76.0,78.0,75.0,84.0
0,71.0,73.0,75.0,77.0,71.0,70.0,75.0,75.0,73.0,73.0,72.0,76.0,77.0,84.0,73.0,78.0,78.0,76.0,77.0,81.0,76.0,75.0,84.0,78.0,76.0,78.0,76.0,86.0
1,68.0,67.0,71.0,71.0,71.0,64.0,66.0,75.0,70.0,70.0,73.0,78.0,76.0,84.0,73.0,78.0,78.0,75.0,75.0,77.0,74.0,75.0,69.0,78.0,80.0,73.0,75.0,84.0
1,80.0,75.0,74.0,73.0,71.0,52.0,70.0,70.0,75.0,74.0,78.0,74.0,78.0,84.0,73.0,78.0,78.0,75.0,75.0,77.0,76.0,78.0,77.0,74.0,79.0,73.0,75.0,84.0
2,85.0,75.0,75.0,74.0,80.0,78.0,73.0,85.0,73.0,74.0,76.0,83.0,73.0,73.0,73.0,76.0,80.0,75.0,75.0,77.0,74.0,77.0,84.0,74.0,80.0,73.0,75.0,84.0
1,81.0,77.0,81.0,87.0,73.0,74.0,80.0,83.0,79.0,77.0,77.0,82.0,75.0,84.0,73.0,76.0,80.0,75.0,75.0,77.0,76.0,77.0,84.0,74.0,80.0,76.0,79.0,82.0
1,73.0,69.0,71.0,72.0,75.0,77.0,68.0,68.0,72.0,70.0,70.0,82.0,72.0,84.0,74.0,75.0,75.0,76.0,77.0,81.0,73.0,74.0,76.0,76.0,84.0,57.0,79.0,82.0
1,86.0,83.0,78.0,83.0,81.0,74.0,83.0,88.0,85.0,83.0,76.0,82.0,82.0,84.0,73.0,84.0,86.0,76.0,77.0,81.0,74.0,76.0,77.0,74.0,78.0,85.0,75.0,84.0
0,78.0,72.0,76.0,71.0,72.0,71.0,73.0,77.0,75.0,75.0,72.0,85.0,74.0,72.0,76.0,76.0,80.0,75.0,75.0,77.0,74.0,77.0,84.0,74.0,75.0,78.0,76.0,83.0
2,70.0,75.0,74.0,70.0,73.0,73.0,69.0,69.0,77.0,75.0,65.0,58.0,67.0,73.0,74.0,75.0,75.0,76.0,77.0,81.0,73.0,74.0,80.0,78.0,84.0,73.0,76.0,83.0
